lbd,S
7.1438e-07,-73.7665187
7.144e-07,-70.0175752
7.1442e-07,-70.6283241
7.1444e-07,-71.5545497
7.1446e-07,-72.8388785
7.1448e-07,-71.3253309
7.145e-07,-72.3625892
7.1452e-07,-70.4988577
7.1454e-07,-71.0363914
7.1456e-07,-73.0265678
7.1458e-07,-71.7724801
7.146e-07,-70.4151313
7.1462e-07,-72.7056442
7.1464e-07,-70.4577459
7.1466e-07,-73.6070764
7.1468e-07,-74.0032737
7.147e-07,-71.7038614
7.1472e-07,-71.9474661
7.1474e-07,-71.2644595
7.1476e-07,-72.9827788
7.1478e-07,-72.4520003
7.148e-07,-70.2210804
7.1482e-07,-70.120564
7.1484e-07,-71.2689834
7.1486e-07,-72.185852
7.1488e-07,-71.1033124
7.149e-07,-71.8626148
7.1492e-07,-74.1394215
7.1494e-07,-73.325082
7.1496e-07,-71.9859984
7.1498e-07,-71.1758733
7.15e-07,-73.133775
7.1502e-07,-71.0519799
7.1504e-07,-70.2725204
7.1506e-07,-72.8701527
7.1508e-07,-73.4644111
7.151e-07,-71.9125806
7.1512e-07,-71.3190506
7.1514e-07,-72.2206747
7.1516e-07,-73.0151407
7.1518e-07,-71.2680835
7.152e-07,-72.3344475
7.1522e-07,-75.3254562
7.1524e-07,-72.291041
7.1526e-07,-73.8731006
7.1528e-07,-71.2480388
7.153e-07,-71.3873914
7.1532e-07,-73.4359632
7.1534e-07,-72.4165643
7.1536e-07,-71.9391707
7.1538e-07,-70.4862902
7.154e-07,-69.3016464
7.1542e-07,-70.1852846
7.1544e-07,-72.153419
7.1546e-07,-72.1020101
7.1548e-07,-71.8507212
7.155e-07,-73.0137527
7.1552e-07,-70.9996389
7.1554e-07,-70.0563474
7.1556e-07,-70.1477676
7.1558e-07,-73.4382399
7.156e-07,-77.0613823
7.1562e-07,-75.5438317
7.1564e-07,-74.563892
7.1566e-07,-69.4682992
7.1568e-07,-72.3227451
7.157e-07,-72.0525419
7.1572e-07,-74.7927723
7.1574e-07,-73.5427251
7.1576e-07,-71.1353511
7.1578e-07,-75.6062732
7.158e-07,-72.840166
7.1582e-07,-73.459526
7.1584e-07,-69.6693173
7.1586e-07,-71.082141
7.1588e-07,-71.9689705
7.159e-07,-72.177874
7.1592e-07,-73.1235098
7.1594e-07,-72.7883968
7.1596e-07,-72.320601
7.1598e-07,-71.6074703
