lbd,S
7.1464e-07,-85.5790578
7.1466e-07,-72.0403013
7.1468e-07,-73.1054944
7.147e-07,-78.4325541
7.1472e-07,-73.7262547
7.1474e-07,-71.8312549
7.1476e-07,-74.9705796
7.1478e-07,-79.9329205
7.148e-07,-75.8103133
7.1482e-07,-74.8406635
7.1484e-07,-72.3872237
7.1486e-07,-74.1304642
7.1488e-07,-75.2134384
7.149e-07,-73.395206
7.1492e-07,-69.7461766
7.1494e-07,-77.3341539
7.1496e-07,-210.0
7.1498e-07,-72.6037633
7.15e-07,-72.5060519
7.1502e-07,-72.4052898
7.1504e-07,-76.0790523
7.1506e-07,-77.1359391
7.1508e-07,-88.5205197
7.151e-07,-74.8618352
7.1512e-07,-72.7411182
7.1514e-07,-76.9357546
7.1516e-07,-71.389586
7.1518e-07,-73.3717134
7.152e-07,-75.9480119
7.1522e-07,-71.736541
7.1524e-07,-74.5618911
7.1526e-07,-72.938655
7.1528e-07,-74.5690818
7.153e-07,-76.8230518
7.1532e-07,-72.8550093
7.1534e-07,-75.5256375
7.1536e-07,-81.3315121
7.1538e-07,-72.4330876
7.154e-07,-70.7463519
7.1542e-07,-71.3427888
7.1544e-07,-74.4148911
7.1546e-07,-73.7647822
7.1548e-07,-73.157871
7.155e-07,-71.3620755
7.1552e-07,-72.1326556
7.1554e-07,-79.6622941
7.1556e-07,-210.0
7.1558e-07,-72.4776784
7.156e-07,-74.8653554
7.1562e-07,-80.6606226
7.1564e-07,-73.5111727
7.1566e-07,-77.5520149
7.1568e-07,-71.778722
7.157e-07,-71.107903
7.1572e-07,-72.9717389
7.1574e-07,-75.7840085
7.1576e-07,-75.1421298
7.1578e-07,-74.268223
7.158e-07,-79.5554804
7.1582e-07,-87.4804082
7.1584e-07,-210.0
7.1586e-07,-74.2417666
7.1588e-07,-72.5118468
7.159e-07,-73.1631937
7.1592e-07,-72.7608421
7.1594e-07,-73.6711589
7.1596e-07,-75.5500122
7.1598e-07,-72.1950607
7.16e-07,-77.680227
7.1602e-07,-73.2318734
7.1604e-07,-73.272857
7.1606e-07,-73.456064
7.1608e-07,-210.0
7.161e-07,-72.1704872
7.1612e-07,-73.8363006
7.1614e-07,-75.5395466
7.1616e-07,-74.5011839
7.1618e-07,-76.9083656
7.162e-07,-73.1762852
7.1622e-07,-73.8867539
7.1624e-07,-76.1648088
7.1626e-07,-75.86752
7.1628e-07,-74.733317
7.163e-07,-73.7214808
7.1632e-07,-74.382815
7.1634e-07,-72.0601457
7.1636e-07,-71.5895444
7.1638e-07,-72.4269743
7.164e-07,-75.309167
7.1642e-07,-71.9396953
7.1644e-07,-71.6963488
7.1646e-07,-72.8936981
7.1648e-07,-73.1875481
7.165e-07,-77.4334032
7.1652e-07,-72.2407638
7.1654e-07,-79.6278564
7.1656e-07,-74.4757819
7.1658e-07,-72.149797
7.166e-07,-75.1755008
7.1662e-07,-71.9356373
7.1664e-07,-75.7893605
7.1666e-07,-75.3789684
7.1668e-07,-71.2562162
7.167e-07,-70.843018
7.1672e-07,-74.9331058
7.1674e-07,-73.0752495
7.1676e-07,-75.10349
7.1678e-07,-75.0288396
7.168e-07,-73.2947936
7.1682e-07,-71.137352
7.1684e-07,-70.6709634
7.1686e-07,-70.8452833
7.1688e-07,-72.9949262
7.169e-07,-83.9224558
7.1692e-07,-71.3014852
7.1694e-07,-73.5529778
7.1696e-07,-73.4401024
7.1698e-07,-70.671767
7.17e-07,-73.5634552
7.1702e-07,-72.5521644
7.1704e-07,-71.2281494
7.1706e-07,-73.4068276
7.1708e-07,-75.6419856
7.171e-07,-72.4269154
7.1712e-07,-74.9552648
7.1714e-07,-73.4608315
7.1716e-07,-71.1548959
7.1718e-07,-72.2732368
7.172e-07,-71.3380393
7.1722e-07,-70.5695112
7.1724e-07,-80.8198919
7.1726e-07,-73.2095208
7.1728e-07,-71.6796972
7.173e-07,-70.356457
7.1732e-07,-77.1525345
7.1734e-07,-74.3793885
7.1736e-07,-78.4465262
7.1738e-07,-73.0142604
7.174e-07,-75.1399258
7.1742e-07,-74.4987822
7.1744e-07,-77.5901803
7.1746e-07,-73.2896763
7.1748e-07,-71.2006748
7.175e-07,-73.1677475
7.1752e-07,-73.3751972
7.1754e-07,-78.1875807
7.1756e-07,-73.6252071
7.1758e-07,-89.9013502
7.176e-07,-74.5708195
7.1762e-07,-77.3865757
7.1764e-07,-71.4742101
7.1766e-07,-76.1619162
7.1768e-07,-73.2607985
7.177e-07,-73.9849811
7.1772e-07,-73.6447379
7.1774e-07,-72.7228375
7.1776e-07,-72.4053581
7.1778e-07,-71.3963484
7.178e-07,-70.7742342
7.1782e-07,-72.8873355
7.1784e-07,-75.7076254
7.1786e-07,-73.8009346
7.1788e-07,-74.1856378
7.179e-07,-76.2312235
7.1792e-07,-74.0467154
7.1794e-07,-77.1010843
7.1796e-07,-73.4371773
7.1798e-07,-71.5270411
7.18e-07,-76.2549741
7.1802e-07,-75.5804084
7.1804e-07,-75.180312
7.1806e-07,-72.576052
7.1808e-07,-74.5538425
7.181e-07,-72.5770182
7.1812e-07,-72.9786939
7.1814e-07,-74.0805911
7.1816e-07,-72.5329422
7.1818e-07,-72.5580199
7.182e-07,-72.3286152
7.1822e-07,-73.922612
7.1824e-07,-77.3484162
7.1826e-07,-77.7336218
7.1828e-07,-210.0
7.183e-07,-77.9775664
7.1832e-07,-210.0
7.1834e-07,-76.2648449
7.1836e-07,-71.4429715
7.1838e-07,-72.7876178
7.184e-07,-72.8268181
7.1842e-07,-74.5039848
7.1844e-07,-72.3022449
7.1846e-07,-80.2600329
7.1848e-07,-77.6689237
7.185e-07,-76.0786179
7.1852e-07,-74.5519671
7.1854e-07,-71.3173241
7.1856e-07,-79.2399289
7.1858e-07,-73.703679
7.186e-07,-70.8923577
7.1862e-07,-75.1106042
7.1864e-07,-73.3202013
7.1866e-07,-72.8823503
7.1868e-07,-72.4247665
7.187e-07,-78.8364563
7.1872e-07,-75.4017285
7.1874e-07,-73.2155766
7.1876e-07,-75.1871034
7.1878e-07,-71.5582974
7.188e-07,-72.6260346
7.1882e-07,-72.7832115
7.1884e-07,-72.4868973
7.1886e-07,-86.1375162
7.1888e-07,-210.0
7.189e-07,-71.1064564
7.1892e-07,-74.0186578
7.1894e-07,-70.5631942
7.1896e-07,-73.6688169
7.1898e-07,-73.9809867
7.19e-07,-74.745469
7.1902e-07,-75.8404427
7.1904e-07,-72.6537185
